Voltage,Current,Vibration,Temperature,Humidity,Mic1,Mic2,label
1.15025,-0.1496188047850231,1.4117102471198737,31.186758766526424,71.0,0.0150267012189758,0.0201337558159021,fault3
0.929625,-0.1378316513040156,1.7525321811478878,31.15266720788255,71.0,0.0192099661626491,0.0163311817786557,fault3
2.20275,-0.1521142948203954,1.4892352418186838,32.33064533910668,71.0,0.0180787141587372,0.016960604418978,fault3
1.17375,-0.109552821560155,1.520678376040555,31.60333469756121,71.0,0.0170346396279879,0.014281590104757,fault3
1.1685,-0.1411991050528909,1.5596398111513228,32.590520070838814,71.0,0.013436668975673,0.0169332856335341,fault3
2.289875,-0.1137145768114823,1.6817543682482583,32.12735908183893,71.0,0.0142269688093405,0.0175407401506826,fault3
1.04575,-0.1066247831628871,1.6547510982297298,32.10321633269519,71.0,0.0189372402262944,0.0180600034948605,fault3
1.146125,-0.134218536352657,1.6372679331533735,31.78549611854227,71.0,0.0192202096983167,0.0159050283980256,fault3
1.811875,-0.1323750191619458,1.748330368537979,31.46549638001983,71.0,0.0151136226493197,0.0191540345265303,fault3
2.125125,-0.106122366830717,1.3840423542910596,32.91918682454196,71.0,0.0163456260222945,0.0139091863621937,fault3
1.922625,-0.1005956028357848,1.764053076092563,32.34194403616693,71.0,0.0116826440687143,0.0203862831671758,fault3
1.151875,-0.1034193930312674,1.3387607430980284,32.62515807320532,71.0,0.0193329797284893,0.0169195338268154,fault3
2.29,-0.0945069847552334,1.7807852887063207,32.39752922711624,71.0,0.014402499034926,0.0191837182397752,fault3
1.33925,-0.1655574891510038,1.5677226972207352,31.30643631711398,71.0,0.0190857194116096,0.0126862526211745,fault3
1.062625,-0.1213479956458921,1.4181169033316887,31.07364804154738,71.0,0.0140533189257479,0.0200727020281355,fault3
2.3105,-0.1463175383281232,1.5692541812005516,31.52377655266571,71.0,0.0216464500328111,0.0150851148229043,fault3
1.051125,-0.1094586174394701,1.4694327856462213,32.957684084439066,71.0,0.0152595306765279,0.0168194681429433,fault3
0.941125,-0.1068247415856164,1.7843433305712513,32.863767597106964,70.0,0.017177931305316,0.0148915997345852,fault3
1.002375,-0.1348449330391114,1.5480291825856995,32.06138312590711,71.0,0.016099324946458,0.0177948168845597,fault3
1.241375,-0.1168013809278932,1.634968055281452,32.50753429254537,71.0,0.0171722955620077,0.0186531980153039,fault3
2.205625,-0.1164841234849488,1.4192917745025535,32.1489899408345,71.0,0.0195520979038975,0.0137663159542217,fault3
1.9645,-0.1380078035221187,1.6256191441165038,31.487724496652326,71.0,0.0133903505322124,0.0180524972369347,fault3
2.304125,-0.1237035251073263,1.4803581405930732,31.69824684873274,71.0,0.0153884553339391,0.0133321381739996,fault3
0.93575,0.0463284089968673,1.5567700404418896,32.81249899526806,71.0,0.0127332513745483,0.0149859143764568,fault3
1.133375,-0.1178712021488141,1.7306474782448606,31.838237402459463,71.0,0.0160734056389231,0.0198357887311988,fault3
2.224125,-0.0934620913722846,1.3429886290405348,31.192143913396823,71.0,0.0195194332328049,0.0184729203408469,fault3
1.868625,-0.1181661495192911,1.7451368427077871,32.27552809753379,70.0,0.0181802658184424,0.0174415274627433,fault3
1.717125,-0.0084107461608572,1.7875361397581189,32.466383405907195,71.0,0.0147141097986334,0.0170633409942112,fault3
1.849375,-0.133608229571752,1.3600576715294443,32.401257728271446,71.0,0.0172460309838418,0.0162370543823724,fault3
2.2595,-0.1418881629329876,1.420752230014062,31.7065772373909,71.0,0.0164135978439986,0.0124737608276312,fault3
1.19775,-0.1186629083086197,1.4232305640312486,32.702103764048466,71.0,0.0143169083875987,0.0175162693271111,fault3
2.283,-0.1547074847819282,1.5845493893349003,32.5532842754624,70.0,0.0190559582032399,0.016400816504954,fault3
2.19275,-0.1129632974148776,1.5118301170348691,32.06634717256345,71.0,0.0168482209217054,0.015766487795038,fault3
1.029375,-0.1429084554116388,1.33652603694631,31.81357862565116,71.0,0.0156995639122823,0.0204896051648218,fault3
2.264625,-0.127593838729684,1.651497733325645,32.05872185476808,71.0,0.0233201728648973,0.0138720129966059,fault3
1.79,-0.1424022957418782,1.7897992279165793,31.809767001820987,71.0,0.0138558803625463,0.0173922390507987,fault3
0.921875,-0.1295746244561551,1.514479316899616,31.474237126269443,71.0,0.0178928048458432,0.0146740503215788,fault3
1.852625,-0.0885296331611005,1.5134553960692028,31.93113996262436,71.0,0.0148090902807892,0.020597284164746,fault3
2.031625,-0.1011998006100959,1.4782138171650798,31.107305264403543,71.0,0.0184542296347037,0.0120294903248872,fault3
0.939375,-0.1536884220834238,1.4029643784856929,31.701306882141715,71.0,0.0147276870953223,0.0205753164746892,fault3
2.07075,-0.1175824258397179,1.7455147528695578,31.877076856432254,71.0,0.0197210552634811,0.0162898874415686,fault3
1.30375,-0.1347230318276914,1.6034905566730389,32.457448942136644,71.0,0.0143461343340902,0.0195438912709754,fault3
1.689,-0.092629431651917,1.5699561007814469,31.05378490819309,70.0,0.0165139352287891,0.0131608538175599,fault3
2.194375,-0.1427602627020434,1.375251800411969,32.32720795600987,71.0,0.0158606507925125,0.0155173887728169,fault3
0.93775,-0.1439850535440756,1.4911447230939086,32.767812102364246,71.0,0.0174470125296151,0.0155533019273991,fault3
1.071625,-0.177063356286437,1.4155928418033044,31.64713791165594,71.0,0.0141626879385749,0.0151300794560049,fault3
1.4605,-0.1264560939251279,1.4119085496157575,31.73382406255111,71.0,0.0159464887419365,0.014074316593197,fault3
2.1975,-0.1334012805654291,1.7968397771038147,31.0871298903374,70.0,0.0135663402286599,0.0122399067208004,fault3
2.305875,-0.1558394050927945,1.525464984453388,32.444308389734275,71.0,0.0130930386013693,0.019643622041709,fault3
1.112625,-0.1264207999440529,1.445707461720254,31.201977038597345,71.0,0.016846524875493,0.0160156941253297,fault3
1.14875,-0.1570445806815477,1.5778544991640575,31.43221177928316,69.0,0.0014039332824305,0.0160507849109487,fault3
1.668875,-0.0915304420435794,1.469239302250934,32.05543518193633,70.0,,0.0144435434401982,fault3
2.258625,-0.0856702997670578,1.46486676753428,31.545858982034098,70.0,0.0131081601862667,0.0165006106291775,fault3
1.24675,-0.0895710735986215,1.7361581161841162,32.11403872368782,70.0,0.0155142585773025,0.015982956878797,fault3
1.006375,-0.2270678438930234,1.699300091982565,31.471364117877396,70.0,0.015737415144162,0.0153009560363891,fault3
1.803,-0.1475019691965167,1.3164223411170792,32.068671317645965,71.0,0.0148471206101702,0.0134818909759678,fault3
1.284,-0.1563722253716849,1.663395652080342,31.341368142634863,71.0,0.0153431855351198,0.0161802137984901,fault3
1.09625,-0.101415525285737,1.6418000106245103,31.364376381965428,71.0,0.0160206287126883,0.0173597987863773,fault3
2.0455,-0.0841268902941745,1.4003963576538732,31.28539096950539,71.0,0.0180520930685567,0.014940322611955,fault3
2.2411250000000003,-0.1224369675582188,1.6795768263028177,31.87688201729374,71.0,0.0121305666853172,0.0169611629172337,fault3
0.947125,-0.1352418112075461,1.3204757255443276,31.23973613035344,71.0,0.0182960952425225,0.016753679193428,fault3
1.59125,-0.1381006272972272,1.6179478677011694,32.01933725251348,71.0,0.0149064661085272,0.018766201897211,fault3
1.809,-0.1462725104824294,1.7697219076352204,32.51971019987166,70.0,0.0207820104243961,0.0183451178838883,fault3
0.908875,-0.0947041344329134,1.3458978374137307,31.23353080643028,70.0,0.0176191873647213,0.0125827177444919,fault3
0.9785,-0.1256182975609554,1.7048373921438047,31.131286710367544,70.0,0.0140025321983877,0.0210390264231427,fault3
2.140125,-0.0962818694840852,1.5989164318317393,31.69847732430317,70.0,0.0215879522649632,0.0149890637542602,fault3
2.022,-0.1427620904513679,1.326594179993785,32.83043014015878,70.0,0.0140928778523656,0.0204436921222324,fault3
0.908,-0.1202191288193069,1.5257099014919042,31.749614598795773,71.0,0.0190096108613439,0.0115495730363771,fault3
1.2455,-0.1370486429962797,1.7372354067029236,32.43631494996943,71.0,0.0128130569383777,0.0190774779856626,fault3
2.138875,-0.0967810984891094,1.581929994659294,31.698805426758792,71.0,0.0195431206781518,0.0149323595939608,fault3
0.941,-0.1453650038999724,1.5837314330387875,31.62256148149717,71.0,0.0156178834416088,0.0161770901043015,fault3
1.266625,-0.1749282851428452,1.6512407680002903,31.4680389421407,71.0,0.0179924489992647,0.0172655922799244,fault3
2.1315,-0.1419449713844708,1.6617056706899982,32.74666204618308,71.0,0.017096376218938,0.0176425725120258,fault3
1.909,-0.1345198593409743,1.6565131546502645,31.33269710385253,71.0,0.0171221453285337,0.016024262970848,fault3
1.232625,-0.1520989998042958,1.6204876189717612,31.96331457072736,70.0,0.0170484529753656,0.0136279638977407,fault3
2.2763750000000003,-0.1590619713041621,1.3518216254613318,32.637436891678135,70.0,0.0152441243256376,0.0144780001790201,fault3
1.565875,-0.1203519923368786,1.609215387267393,32.75138265804684,70.0,0.0134949821231856,0.0140730706465825,fault3
1.291125,-0.1193328968946188,1.527492660985566,32.20672323967268,70.0,0.0153051142145773,0.0208313241959157,fault3
2.3005,-0.1500894715631584,1.368934343849542,32.49358709946036,70.0,0.0217396904028516,0.0140437373250631,fault3
1.668,-0.1408758759687254,1.734433868506411,31.80082239348292,70.0,0.0137052809108646,0.0186874220478006,fault3
1.34775,-0.1314558731956309,1.693227120882793,31.99346758478528,70.0,0.0182777124382836,0.0144515752381606,fault3
1.631,-0.1301036911050747,1.6030167666215918,32.0046203234158,70.0,0.0153170110038296,0.0232181237466076,fault3
0.9155,-0.1392258579409195,1.7510780773726975,32.35667986651061,70.0,0.0234581849932936,0.0132575172207981,fault3
1.077125,-0.1632465113562939,1.5345628502809552,32.27336573712845,70.0,0.0141562606277718,0.0157382427428753,fault3
2.242125,-0.1527884022442294,1.5910805096232596,31.43546573787524,70.0,0.0184326345001375,0.0137149286611606,fault3
0.914625,-0.1381506629445322,1.656754018607656,31.126331553993943,70.0,0.0142455020591682,0.0178032813451857,fault3
1.638625,-0.124976263024705,1.3130305558728843,31.1579893979554,70.0,0.0179449971396155,0.0134102713601073,fault3
1.337875,-0.1311348403994789,1.5699310250591334,31.82211542628324,70.0,0.0135192832405148,0.0141077845353816,fault3
1.984,-0.0916791613870285,1.5894804166960896,32.01043518981579,70.0,0.0164669888615397,0.0153786286522907,fault3
1.482125,-0.140374120133405,1.516127338589803,32.558348068560825,70.0,0.0164642333908568,0.0188180207151968,fault3
1.202,-0.0645889126836708,1.7282944642033795,31.78864110886236,70.0,0.0156077629327515,0.0121426393627218,fault3
2.146125,-0.1059739791708027,1.3742361412965065,32.41195062700896,70.0,0.0144165967812157,0.0143938666245541,fault3
2.128,0.027109090693207,1.569327277918603,31.08217133306003,70.0,0.0129053435491669,0.0162450026689583,fault3
1.46175,-0.1373798457055931,1.7564107811291432,32.22204818413485,70.0,0.016700098897711,0.0141938988488501,fault3
0.991,-0.1235620310577453,1.352668310376889,32.71059681850728,70.0,0.0156076117637317,0.0171922530474231,fault3
2.143875,-0.1490221384758578,1.7548110439658924,32.85264047730775,70.0,0.0159065515242667,0.0129426643527702,fault3
1.7815,-0.152627978180512,1.546119423087141,31.04862999189057,70.0,0.0139318215713127,0.0186973161180389,fault3
0.93425,-0.134348682825734,1.5456167557316052,32.72243240285187,70.0,0.0191876446510045,0.0174411773479526,fault3
2.278,-0.1382576875882771,1.5587095809022504,31.537515709015487,70.0,0.0177595286638788,0.0161672033664359,fault3
1.81125,-0.1995651152906208,1.5069760180115812,32.794228972646046,70.0,0.0133244056278057,0.012791956103152,fault3
1.201625,-0.1204520544558296,1.3134366639506716,31.930195228297052,70.0,0.0135864259831411,0.0145670601586346,fault3
2.307875,-0.1466356657894644,1.4783678375013043,32.325882269753016,70.0,0.0160316264804829,0.0174253206511343,fault3
1.1015,-0.1383277627641887,1.3255340052253994,32.21321021645486,70.0,0.0182913284776896,0.0141782397824251,fault3
2.30925,-0.1559004905252204,1.5522967332588846,32.04107495820342,70.0,0.0117259297193651,0.0154893344862576,fault3
2.019375,-0.158352193096283,1.7279812441033682,32.796320361637015,70.0,0.0163655077621949,0.0141722261240341,fault3
2.294125,-0.1386836774738352,1.53108281005047,31.962982007203,70.0,0.0160244352289277,0.0129241969999512,fault3
1.22625,-0.1552630842093031,1.56652389248976,31.52520881841356,70.0,0.0128697084207871,0.0174410924630015,fault3
0.92275,-0.100445329272165,1.67994370236599,31.86361129394554,70.0,0.0164977881400132,0.018525620663035,fault3
1.664375,-0.1161116767671366,1.320413046379718,32.911672967297456,70.0,0.0160027791951216,0.0142792460779519,fault3
1.264125,-0.131348627750576,1.636914263691582,31.73126606884829,70.0,0.0151234519683178,0.0150293825880146,fault3
1.433,-0.1254751820858018,1.504841540767231,31.721750553820677,70.0,0.0154170075235465,0.0143890495907603,fault3
1.96875,0.0141892685041691,1.5138462973459004,31.231252277297006,69.0,0.0160541565202936,0.0147796020146502,fault3
1.98725,-0.1370199435165808,1.343282801044596,31.276162166448103,70.0,0.0128971698608854,0.0180454847030401,fault3
1.015875,-0.0271020972575921,1.604688524984375,30.280487171243102,69.0,0.0014638275791986,0.0234517234981212,fault3
2.23575,-0.0755972682254991,1.6668792127407843,31.24061066204362,69.0,,0.0140513408181302,fault3
1.478375,-0.0360541901765377,1.4032077933280322,30.3030911463582,70.0,0.015489310766737,0.0213063861258895,fault3
0.915625,-0.1387159124169936,1.7308799565479032,31.344620283887195,70.0,0.0190059308335463,0.0167906436155655,fault3
1.83675,-0.1567747790697045,1.337773227959991,31.83601614919784,70.0,0.0165613265628306,0.0206082479161926,fault3
2.203625,-0.1295388471117422,1.7538408997235624,31.53635563965064,70.0,0.0187622337157437,0.0129476427740974,fault3
2.246125,-0.1540331482966431,1.6163571989306162,31.44703522428185,70.0,0.0149022055150253,0.0209263931621021,fault3
0.93825,-0.1146205173311653,1.4093312853521966,30.015597771243947,70.0,0.0200051022512928,0.0160139226326022,fault3
2.308375,-0.1081100637991922,1.6853012842341644,30.61235725226385,70.0,0.0145456241193317,0.0162912991214199,fault3
1.69825,-0.1199748210935459,1.6076028812911496,31.437394526048333,70.0,0.017478570722592,0.0144936861129871,fault3
1.245,-0.1439656047263636,1.4138464775773782,31.90561510530494,70.0,0.0143909125235332,0.0171287578241548,fault3
1.623375,-0.1171177377882233,1.5681913704278236,30.07755395050409,70.0,0.0204333479098317,0.0182537151975269,fault3
2.270625,-0.0736970882169711,1.6532553127714,31.38785042776824,70.0,0.0176471647527793,0.0163639305406633,fault3
1.02475,-0.1173373045772291,1.543072209966171,30.34859467023594,70.0,0.0141654392347086,0.0162133806949833,fault3
1.806625,-0.155939980904692,1.7091111729827255,31.876117823318683,70.0,0.0157780743976123,0.0178172494758411,fault3
1.241,0.0793678267733278,1.4439505232492371,30.36448334706044,70.0,0.0196245767298127,0.0182796326551163,fault3
2.2895,-0.1275747899987762,1.7183131547767605,31.291211406084862,70.0,0.0157231612611586,0.0176797702249603,fault3
0.98425,-0.1408726910727323,1.7805819108942365,30.45710323785382,70.0,0.0178259523833602,0.0160490356170256,fault3
1.54425,-0.1472658557014512,1.3022332600990976,30.35482699015997,70.0,0.0154266267140153,0.0228250711658175,fault3
0.93875,-0.0868342284865549,1.7120166621893218,32.80556120683661,70.0,0.0218414741906033,0.0151426329250287,fault3
1.97125,-0.1342883372135409,1.3567393033712682,32.4877150653007,70.0,0.014855590471839,0.0176524225251517,fault3
0.929,-0.0710683724047194,1.433884608402123,32.679043590870506,70.0,0.0154907080297397,0.0168920167765211,fault3
2.0085,-0.1199241899840296,1.7284777331613808,32.175861136912374,70.0,0.0153411439232069,0.0147731065283769,fault3
0.917,-0.1277548813807659,1.5081117293992137,31.930077447745184,70.0,0.0131805827503023,0.0185783021969207,fault3
2.0835,-0.0726308238335914,1.7981043227719349,32.6113217546347,70.0,0.0184811708947284,0.0181609363215249,fault3
1.582375,-0.0955081951501954,1.7266406334191509,31.781670035105407,70.0,0.0205549979842612,0.0182676739416065,fault3
0.914625,-0.0943009557755998,1.7424099490484233,32.50570925817088,70.0,0.0148558875588694,0.0135671327138756,fault3
1.87925,-0.1618383907824401,1.7785349423752963,32.1487665240615,70.0,0.0144231770262282,0.019419136695427,fault3
1.318375,-0.1250725556466174,1.5385835866077788,32.79491445962148,70.0,0.0167000645642773,0.0171397828586774,fault3
0.933625,-0.1475864450160246,1.3658685034029894,31.03418151032585,70.0,0.0159536069024697,0.0166563425294724,fault3
1.356,-0.1152895905643073,1.3487178782322005,32.45984935269721,70.0,0.015692268671873,0.0173576491712474,fault3
2.3000000000000003,-0.138577904869324,1.301467598499807,32.34033811940516,70.0,0.0177141261671809,0.0208816428924353,fault3
1.206625,-0.0962804289615928,1.7420843226712917,32.972577707037765,70.0,0.0173942832370196,0.0169696534355188,fault3
2.295875,-0.0750381511060617,1.48279175874046,32.23143032568568,70.0,0.0172251992633536,0.0150650518440422,fault3
0.95625,-0.1407168918442061,1.744019932457698,31.214076375082545,70.0,0.0147210619665865,0.0174714905373621,fault3
2.30575,-0.1257781033610947,1.4943036660775162,32.45232994349457,70.0,0.015423593739672,0.0200039896071971,fault3
1.088,-0.1157980549088811,1.3233921949748666,31.26671004262058,70.0,0.0208720708482654,0.0173412742512726,fault3
0.921,-0.1120607816266748,1.534864367268732,32.911864634034714,70.0,0.0158236522712477,0.0172994498529459,fault3
1.62975,-0.0987567122182691,1.5132571901193923,32.825826343392144,70.0,0.0170520838719735,0.0166360285063941,fault3
0.968625,-0.1341080898409208,1.3753093686858948,32.640470439269585,70.0,0.0184937847826289,0.0207319935328977,fault3
1.469125,-0.0688908568237271,1.602874138577722,31.069676773700245,70.0,0.0186759669171619,0.0224243936134584,fault3
0.935625,-0.1469304654964029,1.6161875916291824,31.85472671403471,70.0,0.0203970834291184,0.022798378940399,fault3
1.5245,-0.1008100816033159,1.5711985129356236,31.187796181495127,69.0,0.0186562656171075,0.0179756571955713,fault3
1.995125,-0.1313702019120212,1.6527066578001208,31.39884766191225,70.0,0.0169589735041357,0.0149491577540671,fault3
2.288125,-0.1281264773451387,1.7477344819687928,32.65203488847768,70.0,0.0184899340618882,0.0169541770706007,fault3
1.34925,-0.1226231542601316,1.386803319742658,32.5254300612405,70.0,0.0143120640824438,0.0179980186918499,fault3
1.360125,-0.1931288187092391,1.5205462527968572,31.98893343114885,70.0,0.0166936669012175,0.0163548317471479,fault3
2.1565,-0.1502879478371115,1.7994147052792813,32.60762341477756,70.0,0.0156463978612441,0.0168211811846962,fault3
0.954125,-0.1301731865254348,1.787570650984749,31.855545445330065,70.0,0.0176550789120698,0.0150898818977408,fault3
1.07725,-0.1043610427255314,1.7936968027582303,31.27066886074807,70.0,0.0160905331501094,0.0153234449461362,fault3
2.2695,-0.133127477246642,1.644059385348988,32.75205769157187,70.0,0.0168039499810878,0.0167220096045603,fault3
1.703875,-0.1163812168506005,1.611643127591185,32.7180436788394,70.0,0.016181900841258,0.0203395080494358,fault3
1.08225,-0.1425325274230418,1.3582484019345058,31.908468544554744,70.0,0.0172255708660999,0.017754719069395,fault3
2.116625,-0.1681987483747891,1.786664051165911,31.501870789485725,70.0,0.0164074436563471,0.0212210531837599,fault3
0.941125,-0.126524915646941,1.680041737273815,31.57506259524505,70.0,0.0203058965496676,0.0309611325064771,fault3
2.294,-0.1455914543690423,1.6124403746581168,31.68605666474984,70.0,0.0274844956539149,0.0193117834119457,fault3
0.98525,-0.1541231645372411,1.4208270501086333,32.09608144768058,70.0,0.0191242565196212,0.017536418851186,fault3
0.95425,-0.1221551923869482,1.303395030207225,32.76375889707593,70.0,0.0179786589870734,0.0199176011386713,fault3
1.35925,-0.1555502551635371,1.63813075809374,31.66219042352849,70.0,0.0181289829451678,0.0157804845213183,fault3
0.994625,-0.1198530635921866,1.4413137927688862,32.849645445970715,70.0,0.0150330998782729,0.0201713895996013,fault3
1.498125,0.0156319773758107,1.669597296631722,31.0371109105156,70.0,0.0217366801627925,0.016728612644314,fault3
2.008625,-0.1421616622346055,1.7298131791953053,32.91029909149692,70.0,0.0143781179575531,0.0170254609990275,fault3
1.115625,-0.1423293196569823,1.6609454151423184,31.906482872532024,70.0,0.0144386238241063,0.0127149300165097,fault3
0.92075,-0.1454179169130756,1.5133670546958735,32.88009874207651,70.0,0.0144414893685395,0.0187394516420677,fault3
1.336,-0.1231529356650531,1.6735334401780078,31.159336851883083,70.0,0.0177102399865188,0.0164185267195677,fault3
2.25625,-0.1021156977766849,1.7156467908137527,32.61388751647862,70.0,0.0155672759822727,0.0173104294276073,fault3
1.7475,-0.0988181300238497,1.3969768294468357,31.0944965464458,70.0,0.0177706162298163,0.0170321402858722,fault3
1.378375,-0.1297830355563842,1.723712862602127,32.8473860786031,69.0,0.0010115664644208,0.0200279898934807,fault3
1.58775,-0.171117845408265,1.5299323879410986,31.22848702709112,70.0,,0.0116427944751306,fault3
2.228,-0.1606625815269787,1.4251652811445572,32.24379274218833,70.0,0.0110721773815973,0.014398123628257,fault3
2.181875,-0.1473076348381662,1.4355149789051926,32.455331853178976,70.0,0.0166189958484031,0.0131958653004443,fault3
0.944875,-0.1325900083378853,1.43236942113557,31.04332346782692,71.0,0.0127201708775184,0.0178731280523794,fault3
1.714375,-0.1488381975818908,1.3375453808740323,31.130223788661574,71.0,0.0192753368590668,0.0116288760548917,fault3
0.911625,-0.1656892468922756,1.669019601439863,32.97123308996322,71.0,0.0137208721012987,0.0151562835595964,fault3
1.203,-0.1602054240134582,1.6215536672334907,32.208179770382934,71.0,0.0137182371425149,0.0152243604840641,fault3
2.260125,-0.1514452848215366,1.3484131069593874,32.75353122900732,71.0,0.0148454981489999,0.0157807653936651,fault3
1.757375,-0.16363118710351,1.5320466460230682,31.272014139309665,70.0,0.0172199800912945,0.0135304069738672,fault3
2.271375,-0.1323331774087843,1.5393520195540151,31.539692034652283,71.0,0.0145962480359242,0.0182070509786455,fault3
1.741375,-0.0272594342860621,1.3420639592464194,32.73891660515376,71.0,0.018613198312252,0.0128799904202924,fault3
0.963125,-0.1596544932082845,1.62531813472238,32.18620799500932,71.0,0.0125715764743025,0.0142177925011638,fault3
1.782875,-0.136720275176069,1.6976744817677825,31.469759594733564,71.0,0.0137876766862722,0.0162557049473537,fault3
1.94075,-0.0994034314209627,1.5699086843387071,31.664717178847223,71.0,0.0145624743519364,0.0127151922146766,fault3
1.744125,-0.1149022058189431,1.4646783350561448,31.383647004705853,71.0,0.0133232474028346,0.0128013338485685,fault3
1.0025,-0.1313437164779959,1.3547799131346476,31.365095503979376,71.0,0.0153347546882299,0.0102858069137006,fault3
1.41375,-0.1569645416166964,1.327846499737044,32.941494296682905,71.0,0.0126716587040752,0.0177407370379792,fault3
2.017375,0.0387022193918983,1.3650113527303436,31.44102226953881,70.0,0.0186456758485519,0.0148476264405837,fault3
1.32725,-0.1345435260402098,1.5330927141617303,31.911863219245834,70.0,0.0154804504756475,0.0124619060523797,fault3
2.303125,-0.1548054316119282,1.7995344833454576,32.27931995553877,70.0,0.0147379519367187,0.0136020206657495,fault3
2.13025,-0.1162110963984855,1.6120302116997254,32.1780461758091,70.0,0.0134042775914795,0.0196609035251523,fault3
1.60375,-0.0936332061818582,1.4775145584057507,32.64937099802189,71.0,0.0199311528874512,0.0122754236389963,fault3
1.236375,-0.1332070556765027,1.788961811071523,32.849254087125374,71.0,0.0117925504079436,0.0125541229658016,fault3
2.306375,-0.1427381245390905,1.3824675393588806,32.59774779398193,71.0,0.0126733916713068,0.0143430679985323,fault3
1.08225,-0.1579446720561159,1.7297041598824354,32.523268324522846,71.0,0.017635343007658,0.0149350949858837,fault3
1.448,-0.1251908117787931,1.681738343346756,31.64226880227686,71.0,0.0164253352983339,0.0144712016931172,fault3
1.70175,-0.213024458577447,1.4439648780335457,32.31748009871425,71.0,0.013539805777087,0.0112711300871076,fault3
1.41425,-0.1725303872417097,1.335635743036646,31.289941890174127,71.0,0.0117419149151431,0.0157617994016439,fault3
1.021125,-0.1393901101251964,1.5007677352922306,31.31482752428529,71.0,0.0166704117673952,0.0154197212656917,fault3
1.402625,-0.1369544737748319,1.7322555416942786,31.75475458073897,71.0,0.0163251234711427,0.0125107412131841,fault3
2.188,-0.1709146015130054,1.3177582704613102,32.46883750898682,71.0,0.0138590956365843,0.0127569863076166,fault3
1.0735,-0.1593959386695097,1.58618649772982,31.99146666384892,71.0,0.0142898269567999,0.0166790551411659,fault3
1.4495,-0.1377680610561142,1.4888155910363898,31.16371790527318,71.0,0.0145631829627474,0.023135053737582,fault3
1.11725,-0.1898934134574396,1.416309580755525,31.27689636730731,71.0,0.0224827384123059,0.0131280979187225,fault3
2.262625,-0.1323909889739745,1.795610527056248,32.92169602751091,71.0,0.0118219086603451,0.0152709009179522,fault3
1.89325,-0.1737618955736428,1.7478453656183344,31.11429302160426,71.0,0.0130639246060335,0.0125303132113331,fault3
1.501375,-0.1436241480691985,1.4315941419289977,32.443572450937275,71.0,0.0123506348221808,0.0151276709910189,fault3
1.90775,-0.1137456373674811,1.5677554017759034,31.761567280240104,71.0,0.0133570530146065,0.0127531518150457,fault3
0.952625,-0.1255495963617602,1.7724481065171562,31.244635625828224,71.0,0.0137520693127613,0.0130271804099074,fault3
1.0045,-0.1389569257104693,1.5555085510583124,31.67249989343411,71.0,0.011841993035283,0.015811436356663,fault3
2.191875,-0.1599081178401602,1.7396584585572925,31.908928123206497,71.0,0.0169813509674879,0.0139859673816995,fault3
1.979,-0.1672056909907541,1.6762929473597743,31.79272911851625,71.0,0.015249860961736,0.0182336579488504,fault3
0.927625,-0.1354032214444368,1.6474405885761008,31.534094271769927,71.0,0.015540569998214,0.0124135336878153,fault3
2.207625,-0.0968078703784446,1.459539491680382,31.759987975170503,71.0,0.0120023364876458,0.0185572594060048,fault3
1.104875,-0.1269186952883621,1.3091046656408585,31.28680022109977,70.0,0.0165778604186812,0.0153665839276206,fault3
0.936125,-0.0114016210152244,1.4712667189362143,31.36823991272975,70.0,0.0135965083858471,0.0151591378413206,fault3
2.183125,-0.1706479291549057,1.373633303601115,31.25185927129172,70.0,0.0143849166345202,0.0148270943976917,fault3
2.285,-0.1666226580557027,1.6767456991172285,32.85530261535466,70.0,0.0134835078689664,0.0187772373139897,fault3
1.0085,-0.1352005197000821,1.7212237228386638,32.221414941893435,70.0,0.016726470237099,0.0121603404856368,fault3
1.268625,-0.1351940327563675,1.692985611368969,32.85554882101837,70.0,0.0119435469870805,0.0160908159260031,fault3
1.02325,-0.0927661567958474,1.30321000855574,31.054873768999343,70.0,0.0155435054793135,0.0138734999042109,fault3
1.33875,-0.1742537714395408,1.5158757972192465,32.32967212054395,71.0,0.0133110327585647,0.01704317960497,fault3
1.084625,-0.1253410264745071,1.5023984882274464,32.53149350959324,71.0,0.0181681415122168,0.012445539256893,fault3
1.879,-0.169321452800068,1.6664239754357688,31.43708247973369,71.0,0.0112344455135661,0.0136829479637415,fault3
0.917625,-0.159027137989126,1.3419831709631878,31.952273837200234,71.0,0.0136079154958009,0.0160108575592581,fault3
1.762875,-0.1668455648380724,1.7219509941843572,31.49286588581193,71.0,0.0148347659156948,0.0120875996552784,fault3
1.288625,-0.1470166334277693,1.552900127878758,32.90087253727189,71.0,0.0113000330468188,0.0135735408148953,fault3
1.9355,-0.1678541890453195,1.3525639887901435,31.961876587140367,71.0,0.0139760348042475,0.0123239016627035,fault3
2.07075,-0.1732056739274708,1.3665431708486755,31.147723038431444,71.0,0.0129807020514534,0.022282501959434,fault3
0.912875,-0.1430653968139645,1.5057986337025977,32.62755535552005,71.0,0.0187897011145888,0.014109451285503,fault3
1.684875,-0.1105401030863888,1.785733660474577,32.67377565829917,71.0,0.0128097763115601,0.0142102494480249,fault3
1.800625,-0.0752433487820931,1.768976395912415,32.20607498102387,69.0,0.0020712135130899,0.0145124682125393,fault3
0.9165,-0.1434205352993436,1.5621471698677438,32.40051720489946,70.0,,0.0133150606707245,fault3
